Cost,Path,Function-Type,Start,Iteration
1691,"['Devils', 'Flyers', 'Devils', 'Islanders', 'Rangers', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Capitals']",Simple,Devils,174
2255,"['Devils', 'Rangers', 'Devils', 'Capitals', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Islanders']",Simple,Devils,175
2209,"['Devils', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Rangers', 'Capitals']",Simple,Devils,176
1998,"['Devils', 'Flyers', 'Devils', 'Capitals', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Rangers', 'Islanders']",Simple,Devils,177
1864,"['Devils', 'Flyers', 'Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Rangers', 'Islanders']",Simple,Devils,178
1575,"['Devils', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Islanders', 'Rangers']",Simple,Devils,179
1663,"['Devils', 'Rangers', 'Devils', 'Islanders', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins']",Simple,Devils,180
1639,"['Devils', 'Islanders', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Flyers']",Simple,Devils,181
2035,"['Devils', 'Flyers', 'Islanders', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Devils', 'Capitals']",Simple,Devils,182
1907,"['Devils', 'Flyers', 'Devils', 'Islanders', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Capitals']",Simple,Devils,183
1941,"['Devils', 'Rangers', 'Flyers', 'Devils', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins']",Simple,Devils,184
1575,"['Devils', 'Islanders', 'Devils', 'Flyers', 'Rangers', 'Blue Jackets', 'Penguins', 'Capitals', 'Hurricanes']",Simple,Devils,185
2198,"['Devils', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Flyers', 'Rangers', 'Islanders', 'Devils']",Simple,Devils,186
2152,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Devils', 'Capitals']",Simple,Devils,187
1626,"['Devils', 'Islanders', 'Rangers', 'Flyers', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Devils']",Simple,Devils,188
2157,"['Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Islanders', 'Flyers', 'Rangers', 'Devils', 'Capitals']",Simple,Devils,189
2176,"['Devils', 'Rangers', 'Devils', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Flyers', 'Capitals']",Simple,Devils,190
1614,"['Devils', 'Capitals', 'Islanders', 'Devils', 'Rangers', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,191
2094,"['Devils', 'Islanders', 'Devils', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Rangers']",Simple,Devils,192
2647,"['Devils', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Islanders', 'Penguins', 'Flyers', 'Devils']",Simple,Devils,193
1986,"['Devils', 'Islanders', 'Capitals', 'Penguins', 'Rangers', 'Devils', 'Flyers', 'Blue Jackets', 'Hurricanes']",Simple,Devils,194
1722,"['Devils', 'Flyers', 'Rangers', 'Devils', 'Islanders', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets']",Simple,Devils,195
1827,"['Devils', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Flyers', 'Devils', 'Islanders', 'Rangers']",Simple,Devils,196
1734,"['Devils', 'Rangers', 'Islanders', 'Flyers', 'Capitals', 'Blue Jackets', 'Penguins', 'Devils', 'Hurricanes']",Simple,Devils,197
1993,"['Devils', 'Rangers', 'Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Flyers']",Simple,Devils,198
1610,"['Devils', 'Rangers', 'Flyers', 'Capitals', 'Islanders', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,199
2251,"['Devils', 'Flyers', 'Rangers', 'Islanders', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Penguins', 'Devils']",Simple,Devils,200
1968,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Devils', 'Capitals', 'Islanders']",Simple,Devils,201
2073,"['Devils', 'Hurricanes', 'Flyers', 'Capitals', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Penguins']",Simple,Devils,202
1588,"['Devils', 'Islanders', 'Devils', 'Rangers', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals']",Simple,Devils,203
1641,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Devils', 'Islanders']",Simple,Devils,204
1662,"['Devils', 'Islanders', 'Devils', 'Rangers', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins']",Simple,Devils,205
1744,"['Devils', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers', 'Devils', 'Islanders']",Simple,Devils,206
1909,"['Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Capitals', 'Rangers', 'Devils', 'Flyers', 'Islanders']",Simple,Devils,207
1727,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals']",Simple,Devils,208
1602,"['Devils', 'Flyers', 'Devils', 'Rangers', 'Islanders', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets']",Simple,Devils,209
1830,"['Devils', 'Capitals', 'Rangers', 'Flyers', 'Islanders', 'Devils', 'Hurricanes', 'Penguins', 'Blue Jackets']",Simple,Devils,210
2117,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Penguins', 'Hurricanes', 'Capitals', 'Devils', 'Blue Jackets']",Simple,Devils,211
1943,"['Devils', 'Flyers', 'Islanders', 'Devils', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins']",Simple,Devils,212
1940,"['Devils', 'Flyers', 'Rangers', 'Islanders', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Devils']",Simple,Devils,213
2025,"['Devils', 'Islanders', 'Rangers', 'Penguins', 'Flyers', 'Devils', 'Blue Jackets', 'Capitals', 'Hurricanes']",Simple,Devils,214
2037,"['Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Islanders', 'Devils', 'Rangers', 'Flyers']",Simple,Devils,215
1711,"['Devils', 'Capitals', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Devils', 'Flyers', 'Islanders', 'Rangers']",Simple,Devils,216
1817,"['Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Capitals', 'Flyers', 'Rangers', 'Islanders', 'Devils']",Simple,Devils,217
2054,"['Devils', 'Flyers', 'Devils', 'Islanders', 'Rangers', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins']",Simple,Devils,218
2007,"['Devils', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Capitals', 'Devils', 'Flyers', 'Rangers', 'Islanders']",Simple,Devils,219
2056,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Islanders', 'Flyers', 'Capitals', 'Devils']",Simple,Devils,220
1889,"['Devils', 'Islanders', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Flyers', 'Devils']",Simple,Devils,221
1709,"['Devils', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets']",Simple,Devils,222
1879,"['Devils', 'Islanders', 'Rangers', 'Flyers', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Devils']",Simple,Devils,223
1616,"['Devils', 'Capitals', 'Hurricanes', 'Flyers', 'Devils', 'Islanders', 'Rangers', 'Penguins', 'Blue Jackets']",Simple,Devils,224
1643,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals']",Simple,Devils,225
1575,"['Devils', 'Islanders', 'Devils', 'Flyers', 'Rangers', 'Blue Jackets', 'Penguins', 'Capitals', 'Hurricanes']",Simple,Devils,226
1493,"['Devils', 'Flyers', 'Capitals', 'Devils', 'Rangers', 'Islanders', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,227
1881,"['Devils', 'Penguins', 'Capitals', 'Flyers', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Hurricanes']",Simple,Devils,228
1861,"['Devils', 'Hurricanes', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Penguins', 'Blue Jackets']",Simple,Devils,229
2113,"['Devils', 'Capitals', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Flyers']",Simple,Devils,230
1654,"['Devils', 'Flyers', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets']",Simple,Devils,231
1764,"['Devils', 'Flyers', 'Islanders', 'Rangers', 'Devils', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets']",Simple,Devils,232
2110,"['Devils', 'Flyers', 'Islanders', 'Capitals', 'Devils', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Penguins']",Simple,Devils,233
2115,"['Devils', 'Flyers', 'Blue Jackets', 'Penguins', 'Rangers', 'Islanders', 'Capitals', 'Hurricanes', 'Devils']",Simple,Devils,234
1978,"['Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Devils', 'Rangers', 'Islanders', 'Flyers', 'Capitals']",Simple,Devils,235
1885,"['Devils', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Rangers', 'Devils', 'Islanders']",Simple,Devils,236
1839,"['Devils', 'Rangers', 'Devils', 'Flyers', 'Hurricanes', 'Islanders', 'Capitals', 'Penguins', 'Blue Jackets']",Simple,Devils,237
2040,"['Devils', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Islanders', 'Flyers', 'Penguins']",Simple,Devils,238
1943,"['Devils', 'Islanders', 'Devils', 'Flyers', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins']",Simple,Devils,239
2067,"['Devils', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Flyers', 'Capitals', 'Hurricanes', 'Penguins']",Simple,Devils,240
1874,"['Devils', 'Flyers', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Capitals', 'Penguins', 'Hurricanes']",Simple,Devils,241
2065,"['Devils', 'Blue Jackets', 'Capitals', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Penguins', 'Hurricanes']",Simple,Devils,242
2046,"['Devils', 'Flyers', 'Rangers', 'Devils', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Capitals']",Simple,Devils,243
1962,"['Devils', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Devils', 'Rangers', 'Flyers', 'Islanders']",Simple,Devils,244
1645,"['Devils', 'Hurricanes', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Flyers', 'Penguins', 'Blue Jackets']",Simple,Devils,245
1826,"['Devils', 'Islanders', 'Devils', 'Rangers', 'Flyers', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets']",Simple,Devils,246
2116,"['Devils', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Flyers', 'Rangers', 'Islanders', 'Devils', 'Capitals']",Simple,Devils,247
1884,"['Devils', 'Islanders', 'Rangers', 'Devils', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Penguins']",Simple,Devils,248
1904,"['Devils', 'Rangers', 'Flyers', 'Islanders', 'Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals']",Simple,Devils,249
2082,"['Devils', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Flyers', 'Devils', 'Capitals', 'Islanders', 'Rangers']",Simple,Devils,250
2229,"['Devils', 'Rangers', 'Islanders', 'Penguins', 'Devils', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers']",Simple,Devils,251
1878,"['Devils', 'Rangers', 'Islanders', 'Flyers', 'Capitals', 'Penguins', 'Devils', 'Blue Jackets', 'Hurricanes']",Simple,Devils,252
2031,"['Devils', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Rangers', 'Islanders', 'Devils']",Simple,Devils,253
2408,"['Devils', 'Penguins', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Devils', 'Flyers']",Simple,Devils,254
2131,"['Devils', 'Flyers', 'Capitals', 'Islanders', 'Rangers', 'Hurricanes', 'Devils', 'Blue Jackets', 'Penguins']",Simple,Devils,255
2081,"['Devils', 'Islanders', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Flyers', 'Devils', 'Rangers']",Simple,Devils,256
2035,"['Devils', 'Flyers', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Rangers', 'Devils']",Simple,Devils,257
1548,"['Devils', 'Islanders', 'Rangers', 'Devils', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals']",Simple,Devils,258
2198,"['Devils', 'Islanders', 'Capitals', 'Flyers', 'Devils', 'Penguins', 'Rangers', 'Hurricanes', 'Blue Jackets']",Simple,Devils,259
1900,"['Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Capitals', 'Islanders', 'Rangers', 'Devils']",Simple,Devils,260
1793,"['Devils', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets']",Simple,Devils,261
1685,"['Devils', 'Flyers', 'Islanders', 'Rangers', 'Devils', 'Penguins', 'Capitals', 'Blue Jackets', 'Hurricanes']",Simple,Devils,262
2025,"['Devils', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Flyers', 'Islanders', 'Rangers', 'Devils']",Simple,Devils,263
1479,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Devils', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins']",Simple,Devils,264
1991,"['Devils', 'Islanders', 'Rangers', 'Devils', 'Penguins', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Flyers']",Simple,Devils,265
1497,"['Devils', 'Capitals', 'Devils', 'Rangers', 'Islanders', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,266
1852,"['Devils', 'Flyers', 'Capitals', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Rangers', 'Hurricanes']",Simple,Devils,267
2158,"['Devils', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Penguins']",Simple,Devils,268
1839,"['Devils', 'Flyers', 'Devils', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Rangers', 'Islanders']",Simple,Devils,269
1963,"['Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Flyers', 'Rangers', 'Islanders', 'Capitals', 'Devils']",Simple,Devils,270
1893,"['Devils', 'Islanders', 'Devils', 'Rangers', 'Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets']",Simple,Devils,271
1660,"['Devils', 'Rangers', 'Islanders', 'Penguins', 'Blue Jackets', 'Devils', 'Flyers', 'Capitals', 'Hurricanes']",Simple,Devils,272
2068,"['Devils', 'Flyers', 'Capitals', 'Hurricanes', 'Devils', 'Penguins', 'Blue Jackets', 'Islanders', 'Rangers']",Simple,Devils,273
1991,"['Devils', 'Flyers', 'Capitals', 'Rangers', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Islanders']",Simple,Devils,274
2187,"['Devils', 'Islanders', 'Rangers', 'Flyers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Devils', 'Penguins']",Simple,Devils,275
1897,"['Devils', 'Capitals', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers']",Simple,Devils,276
1977,"['Devils', 'Capitals', 'Devils', 'Flyers', 'Blue Jackets', 'Penguins', 'Rangers', 'Islanders', 'Hurricanes']",Simple,Devils,277
2125,"['Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Islanders', 'Capitals', 'Devils', 'Flyers']",Simple,Devils,278
2149,"['Devils', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Devils', 'Flyers', 'Rangers']",Simple,Devils,279
1743,"['Devils', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Flyers', 'Rangers']",Simple,Devils,280
1942,"['Devils', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Flyers', 'Penguins']",Simple,Devils,281
1992,"['Devils', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Devils', 'Flyers', 'Rangers', 'Islanders']",Simple,Devils,282
2115,"['Devils', 'Rangers', 'Islanders', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Devils', 'Capitals']",Simple,Devils,283
2225,"['Devils', 'Islanders', 'Blue Jackets', 'Penguins', 'Rangers', 'Hurricanes', 'Capitals', 'Flyers', 'Devils']",Simple,Devils,284
1771,"['Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals', 'Flyers', 'Islanders', 'Devils', 'Rangers']",Simple,Devils,285
1641,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Devils', 'Islanders']",Simple,Devils,286
1976,"['Devils', 'Flyers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Devils', 'Rangers', 'Islanders', 'Capitals']",Simple,Devils,287
1919,"['Devils', 'Islanders', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Devils', 'Flyers']",Simple,Devils,288
1757,"['Devils', 'Flyers', 'Penguins', 'Rangers', 'Islanders', 'Devils', 'Capitals', 'Hurricanes', 'Blue Jackets']",Simple,Devils,289
1493,"['Devils', 'Flyers', 'Capitals', 'Devils', 'Rangers', 'Islanders', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,290
1785,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Islanders', 'Flyers', 'Devils']",Simple,Devils,291
1644,"['Devils', 'Islanders', 'Rangers', 'Hurricanes', 'Capitals', 'Devils', 'Flyers', 'Penguins', 'Blue Jackets']",Simple,Devils,292
1769,"['Devils', 'Rangers', 'Islanders', 'Penguins', 'Devils', 'Flyers', 'Capitals', 'Hurricanes', 'Blue Jackets']",Simple,Devils,293
1967,"['Devils', 'Capitals', 'Islanders', 'Rangers', 'Blue Jackets', 'Penguins', 'Devils', 'Flyers', 'Hurricanes']",Simple,Devils,294
2253,"['Devils', 'Capitals', 'Hurricanes', 'Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Islanders', 'Flyers']",Simple,Devils,295
2057,"['Devils', 'Islanders', 'Flyers', 'Rangers', 'Hurricanes', 'Capitals', 'Penguins', 'Blue Jackets', 'Devils']",Simple,Devils,296
2007,"['Devils', 'Hurricanes', 'Flyers', 'Capitals', 'Islanders', 'Devils', 'Rangers', 'Penguins', 'Blue Jackets']",Simple,Devils,297
1976,"['Devils', 'Rangers', 'Islanders', 'Devils', 'Hurricanes', 'Penguins', 'Flyers', 'Capitals', 'Blue Jackets']",Simple,Devils,298
1755,"['Devils', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Rangers', 'Devils', 'Islanders', 'Flyers']",Simple,Devils,299
2310,"['Devils', 'Penguins', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Islanders', 'Devils', 'Flyers', 'Rangers']",Simple,Devils,300
2130,"['Devils', 'Capitals', 'Rangers', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Devils']",Simple,Devils,301
2224,"['Devils', 'Capitals', 'Hurricanes', 'Flyers', 'Rangers', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils']",Simple,Devils,302
1721,"['Devils', 'Rangers', 'Flyers', 'Devils', 'Islanders', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins']",Simple,Devils,303
2233,"['Devils', 'Capitals', 'Rangers', 'Flyers', 'Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Islanders']",Simple,Devils,304
1664,"['Devils', 'Rangers', 'Islanders', 'Flyers', 'Blue Jackets', 'Penguins', 'Devils', 'Capitals', 'Hurricanes']",Simple,Devils,305
1693,"['Devils', 'Flyers', 'Rangers', 'Islanders', 'Capitals', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins']",Simple,Devils,306
1899,"['Devils', 'Flyers', 'Rangers', 'Hurricanes', 'Devils', 'Islanders', 'Capitals', 'Penguins', 'Blue Jackets']",Simple,Devils,307
1904,"['Devils', 'Capitals', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Islanders', 'Rangers', 'Devils']",Simple,Devils,308
1971,"['Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Devils', 'Rangers', 'Flyers', 'Islanders', 'Capitals']",Simple,Devils,309
2160,"['Devils', 'Flyers', 'Devils', 'Rangers', 'Penguins', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Islanders']",Simple,Devils,310
1874,"['Devils', 'Flyers', 'Penguins', 'Islanders', 'Rangers', 'Devils', 'Capitals', 'Blue Jackets', 'Hurricanes']",Simple,Devils,311
1946,"['Devils', 'Flyers', 'Capitals', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Devils', 'Rangers', 'Islanders']",Simple,Devils,312
1947,"['Devils', 'Islanders', 'Capitals', 'Devils', 'Flyers', 'Rangers', 'Penguins', 'Hurricanes', 'Blue Jackets']",Simple,Devils,313
1591,"['Devils', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,314
1730,"['Devils', 'Flyers', 'Capitals', 'Penguins', 'Blue Jackets', 'Rangers', 'Islanders', 'Devils', 'Hurricanes']",Simple,Devils,315
1872,"['Devils', 'Capitals', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Rangers', 'Islanders']",Simple,Devils,316
1852,"['Devils', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Rangers', 'Islanders', 'Devils']",Simple,Devils,317
2057,"['Devils', 'Rangers', 'Devils', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Islanders', 'Penguins']",Simple,Devils,318
1632,"['Devils', 'Capitals', 'Flyers', 'Rangers', 'Islanders', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins']",Simple,Devils,319
1987,"['Devils', 'Flyers', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Devils', 'Rangers', 'Islanders', 'Capitals']",Simple,Devils,320
1666,"['Devils', 'Blue Jackets', 'Penguins', 'Flyers', 'Islanders', 'Rangers', 'Devils', 'Capitals', 'Hurricanes']",Simple,Devils,321
2226,"['Devils', 'Islanders', 'Blue Jackets', 'Penguins', 'Rangers', 'Flyers', 'Capitals', 'Hurricanes', 'Devils']",Simple,Devils,322
1612,"['Devils', 'Islanders', 'Capitals', 'Flyers', 'Rangers', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes']",Simple,Devils,323
2351,"['Devils', 'Hurricanes', 'Penguins', 'Capitals', 'Blue Jackets', 'Rangers', 'Devils', 'Flyers', 'Islanders']",Simple,Devils,324
1680,"['Devils', 'Rangers', 'Islanders', 'Flyers', 'Capitals', 'Devils', 'Blue Jackets', 'Penguins', 'Hurricanes']",Simple,Devils,325
1936,"['Devils', 'Hurricanes', 'Devils', 'Flyers', 'Rangers', 'Islanders', 'Capitals', 'Blue Jackets', 'Penguins']",Simple,Devils,326
1711,"['Devils', 'Capitals', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Devils', 'Flyers', 'Islanders', 'Rangers']",Simple,Devils,327
1806,"['Devils', 'Flyers', 'Rangers', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals', 'Islanders']",Simple,Devils,328
1728,"['Devils', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Islanders', 'Devils']",Simple,Devils,329
1685,"['Devils', 'Flyers', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Rangers']",Simple,Devils,330
1916,"['Devils', 'Penguins', 'Blue Jackets', 'Capitals', 'Rangers', 'Flyers', 'Islanders', 'Devils', 'Hurricanes']",Simple,Devils,331
1683,"['Devils', 'Rangers', 'Islanders', 'Devils', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Capitals', 'Flyers']",Simple,Devils,332
1894,"['Devils', 'Penguins', 'Flyers', 'Rangers', 'Devils', 'Islanders', 'Capitals', 'Hurricanes', 'Blue Jackets']",Simple,Devils,333
1981,"['Devils', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Rangers', 'Flyers', 'Devils', 'Islanders']",Simple,Devils,334
