Cost,Path,Function-Type,Start
8142,"['Blackhawks', 'Stars', 'Coyotes', 'Wild', 'Predators', 'Blackhawks', 'Jets', 'Avalanche', 'Blues']",Random,Blackhawks
6468,"['Blackhawks', 'Jets', 'Blues', 'Stars', 'Predators', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes']",Random,Blackhawks
7258,"['Blackhawks', 'Stars', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Coyotes', 'Jets', 'Wild']",Random,Blackhawks
8474,"['Blackhawks', 'Avalanche', 'Predators', 'Blackhawks', 'Coyotes', 'Wild', 'Jets', 'Stars', 'Blues']",Random,Blackhawks
8934,"['Blackhawks', 'Blues', 'Avalanche', 'Jets', 'Predators', 'Stars', 'Wild', 'Coyotes', 'Blackhawks']",Random,Blackhawks
5871,"['Blackhawks', 'Wild', 'Jets', 'Blackhawks', 'Avalanche', 'Coyotes', 'Blues', 'Predators', 'Stars']",Random,Blackhawks
5655,"['Blackhawks', 'Jets', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Coyotes', 'Avalanche', 'Stars']",Random,Blackhawks
8230,"['Blackhawks', 'Coyotes', 'Jets', 'Blackhawks', 'Wild', 'Avalanche', 'Predators', 'Blues', 'Stars']",Random,Blackhawks
7528,"['Blackhawks', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Predators', 'Coyotes', 'Blues', 'Blackhawks']",Random,Blackhawks
6587,"['Blackhawks', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Avalanche', 'Jets', 'Coyotes']",Random,Blackhawks
8880,"['Blackhawks', 'Stars', 'Predators', 'Coyotes', 'Jets', 'Blackhawks', 'Avalanche', 'Wild', 'Blues']",Random,Blackhawks
6613,"['Blackhawks', 'Coyotes', 'Avalanche', 'Stars', 'Predators', 'Wild', 'Blackhawks', 'Blues', 'Jets']",Random,Blackhawks
6462,"['Blackhawks', 'Coyotes', 'Avalanche', 'Wild', 'Jets', 'Stars', 'Blues', 'Blackhawks', 'Predators']",Random,Blackhawks
7998,"['Blackhawks', 'Wild', 'Avalanche', 'Stars', 'Jets', 'Blackhawks', 'Predators', 'Coyotes', 'Blues']",Random,Blackhawks
7633,"['Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Predators', 'Avalanche', 'Stars', 'Blackhawks', 'Blues']",Random,Blackhawks
8668,"['Blackhawks', 'Coyotes', 'Wild', 'Predators', 'Blues', 'Avalanche', 'Jets', 'Blackhawks', 'Stars']",Random,Blackhawks
8428,"['Blackhawks', 'Wild', 'Coyotes', 'Predators', 'Jets', 'Avalanche', 'Stars', 'Blackhawks', 'Blues']",Random,Blackhawks
8010,"['Blackhawks', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Blackhawks', 'Stars', 'Avalanche', 'Predators']",Random,Blackhawks
8873,"['Blackhawks', 'Avalanche', 'Wild', 'Coyotes', 'Blackhawks', 'Blues', 'Jets', 'Stars', 'Predators']",Random,Blackhawks
5267,"['Blackhawks', 'Predators', 'Blues', 'Blackhawks', 'Stars', 'Coyotes', 'Avalanche', 'Jets', 'Wild']",Random,Blackhawks
6066,"['Blackhawks', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Wild', 'Avalanche', 'Stars', 'Coyotes']",Random,Blackhawks
5573,"['Blackhawks', 'Jets', 'Wild', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Avalanche', 'Coyotes']",Random,Blackhawks
8426,"['Blackhawks', 'Predators', 'Avalanche', 'Stars', 'Wild', 'Blues', 'Coyotes', 'Jets', 'Blackhawks']",Random,Blackhawks
7998,"['Blackhawks', 'Jets', 'Stars', 'Avalanche', 'Blackhawks', 'Wild', 'Coyotes', 'Blues', 'Predators']",Random,Blackhawks
8386,"['Blackhawks', 'Stars', 'Avalanche', 'Blackhawks', 'Wild', 'Predators', 'Coyotes', 'Blues', 'Jets']",Random,Blackhawks
7534,"['Blackhawks', 'Predators', 'Avalanche', 'Wild', 'Stars', 'Blues', 'Blackhawks', 'Jets', 'Coyotes']",Random,Blackhawks
8707,"['Blackhawks', 'Stars', 'Wild', 'Avalanche', 'Jets', 'Blackhawks', 'Predators', 'Coyotes', 'Blues']",Random,Blackhawks
7779,"['Blackhawks', 'Coyotes', 'Blues', 'Stars', 'Avalanche', 'Blackhawks', 'Predators', 'Jets', 'Wild']",Random,Blackhawks
8523,"['Blackhawks', 'Wild', 'Predators', 'Coyotes', 'Blackhawks', 'Blues', 'Avalanche', 'Jets', 'Stars']",Random,Blackhawks
8205,"['Blackhawks', 'Blues', 'Jets', 'Stars', 'Predators', 'Coyotes', 'Wild', 'Blackhawks', 'Avalanche']",Random,Blackhawks
6635,"['Blackhawks', 'Blues', 'Predators', 'Wild', 'Stars', 'Avalanche', 'Coyotes', 'Blackhawks', 'Jets']",Random,Blackhawks
8704,"['Blackhawks', 'Predators', 'Wild', 'Coyotes', 'Blackhawks', 'Jets', 'Stars', 'Avalanche', 'Blues']",Random,Blackhawks
8391,"['Blackhawks', 'Coyotes', 'Blackhawks', 'Jets', 'Blues', 'Wild', 'Predators', 'Stars', 'Avalanche']",Random,Blackhawks
7651,"['Blackhawks', 'Wild', 'Stars', 'Coyotes', 'Jets', 'Avalanche', 'Blackhawks', 'Predators', 'Blues']",Random,Blackhawks
7921,"['Blackhawks', 'Coyotes', 'Blues', 'Stars', 'Avalanche', 'Predators', 'Jets', 'Wild', 'Blackhawks']",Random,Blackhawks
7203,"['Blackhawks', 'Predators', 'Stars', 'Blackhawks', 'Coyotes', 'Avalanche', 'Wild', 'Blues', 'Jets']",Random,Blackhawks
8554,"['Blackhawks', 'Avalanche', 'Wild', 'Predators', 'Jets', 'Blues', 'Blackhawks', 'Coyotes', 'Stars']",Random,Blackhawks
6219,"['Blackhawks', 'Predators', 'Stars', 'Blues', 'Avalanche', 'Coyotes', 'Wild', 'Jets', 'Blackhawks']",Random,Blackhawks
7479,"['Blackhawks', 'Avalanche', 'Stars', 'Blues', 'Wild', 'Blackhawks', 'Predators', 'Jets', 'Coyotes']",Random,Blackhawks
8342,"['Blackhawks', 'Avalanche', 'Predators', 'Blackhawks', 'Jets', 'Stars', 'Coyotes', 'Wild', 'Blues']",Random,Blackhawks
7222,"['Blackhawks', 'Jets', 'Blackhawks', 'Avalanche', 'Coyotes', 'Blues', 'Wild', 'Predators', 'Stars']",Random,Blackhawks
8134,"['Blackhawks', 'Predators', 'Wild', 'Jets', 'Coyotes', 'Blues', 'Avalanche', 'Blackhawks', 'Stars']",Random,Blackhawks
7187,"['Blackhawks', 'Predators', 'Jets', 'Wild', 'Blues', 'Avalanche', 'Stars', 'Blackhawks', 'Coyotes']",Random,Blackhawks
9227,"['Blackhawks', 'Blues', 'Coyotes', 'Blackhawks', 'Avalanche', 'Wild', 'Predators', 'Jets', 'Stars']",Random,Blackhawks
8781,"['Blackhawks', 'Stars', 'Blues', 'Avalanche', 'Predators', 'Jets', 'Wild', 'Coyotes', 'Blackhawks']",Random,Blackhawks
7920,"['Blackhawks', 'Coyotes', 'Predators', 'Blackhawks', 'Wild', 'Blues', 'Avalanche', 'Stars', 'Jets']",Random,Blackhawks
7730,"['Blackhawks', 'Coyotes', 'Stars', 'Blues', 'Blackhawks', 'Wild', 'Predators', 'Jets', 'Avalanche']",Random,Blackhawks
6570,"['Blackhawks', 'Predators', 'Wild', 'Blackhawks', 'Jets', 'Blues', 'Avalanche', 'Stars', 'Coyotes']",Random,Blackhawks
6677,"['Blackhawks', 'Jets', 'Blues', 'Stars', 'Blackhawks', 'Predators', 'Wild', 'Avalanche', 'Coyotes']",Random,Blackhawks
6205,"['Blackhawks', 'Coyotes', 'Avalanche', 'Stars', 'Jets', 'Wild', 'Blues', 'Blackhawks', 'Predators']",Random,Blackhawks
7940,"['Blackhawks', 'Avalanche', 'Jets', 'Stars', 'Blackhawks', 'Blues', 'Predators', 'Wild', 'Coyotes']",Random,Blackhawks
7628,"['Blackhawks', 'Stars', 'Avalanche', 'Predators', 'Coyotes', 'Jets', 'Wild', 'Blackhawks', 'Blues']",Random,Blackhawks
7656,"['Blackhawks', 'Avalanche', 'Jets', 'Predators', 'Wild', 'Blues', 'Blackhawks', 'Stars', 'Coyotes']",Random,Blackhawks
8127,"['Blackhawks', 'Predators', 'Jets', 'Stars', 'Wild', 'Avalanche', 'Blackhawks', 'Blues', 'Coyotes']",Random,Blackhawks
8470,"['Blackhawks', 'Predators', 'Coyotes', 'Blackhawks', 'Jets', 'Avalanche', 'Blues', 'Wild', 'Stars']",Random,Blackhawks
8403,"['Blackhawks', 'Coyotes', 'Jets', 'Avalanche', 'Wild', 'Blackhawks', 'Stars', 'Predators', 'Blues']",Random,Blackhawks
8101,"['Blackhawks', 'Blues', 'Avalanche', 'Jets', 'Blackhawks', 'Predators', 'Coyotes', 'Wild', 'Stars']",Random,Blackhawks
6544,"['Blackhawks', 'Stars', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Avalanche', 'Coyotes', 'Jets']",Random,Blackhawks
6978,"['Blackhawks', 'Predators', 'Stars', 'Blues', 'Jets', 'Coyotes', 'Avalanche', 'Blackhawks', 'Wild']",Random,Blackhawks
6786,"['Blackhawks', 'Coyotes', 'Avalanche', 'Wild', 'Blackhawks', 'Jets', 'Blues', 'Predators', 'Stars']",Random,Blackhawks
6542,"['Blackhawks', 'Blues', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Avalanche', 'Jets', 'Wild']",Random,Blackhawks
8634,"['Blackhawks', 'Avalanche', 'Wild', 'Coyotes', 'Jets', 'Blackhawks', 'Stars', 'Predators', 'Blues']",Random,Blackhawks
7868,"['Blackhawks', 'Stars', 'Predators', 'Blackhawks', 'Wild', 'Blues', 'Coyotes', 'Jets', 'Avalanche']",Random,Blackhawks
8561,"['Blackhawks', 'Coyotes', 'Blues', 'Avalanche', 'Wild', 'Predators', 'Stars', 'Blackhawks', 'Jets']",Random,Blackhawks
6467,"['Blackhawks', 'Blues', 'Coyotes', 'Avalanche', 'Wild', 'Stars', 'Predators', 'Blackhawks', 'Jets']",Random,Blackhawks
8386,"['Blackhawks', 'Coyotes', 'Predators', 'Wild', 'Avalanche', 'Jets', 'Blackhawks', 'Blues', 'Stars']",Random,Blackhawks
6379,"['Blackhawks', 'Predators', 'Blues', 'Blackhawks', 'Jets', 'Coyotes', 'Avalanche', 'Stars', 'Wild']",Random,Blackhawks
7338,"['Blackhawks', 'Jets', 'Coyotes', 'Predators', 'Blues', 'Blackhawks', 'Wild', 'Stars', 'Avalanche']",Random,Blackhawks
7968,"['Blackhawks', 'Jets', 'Coyotes', 'Wild', 'Blackhawks', 'Stars', 'Avalanche', 'Blues', 'Predators']",Random,Blackhawks
7799,"['Blackhawks', 'Wild', 'Predators', 'Blackhawks', 'Stars', 'Jets', 'Avalanche', 'Blues', 'Coyotes']",Random,Blackhawks
7127,"['Blackhawks', 'Avalanche', 'Coyotes', 'Jets', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Wild']",Random,Blackhawks
8302,"['Blackhawks', 'Blues', 'Stars', 'Blackhawks', 'Avalanche', 'Jets', 'Predators', 'Wild', 'Coyotes']",Random,Blackhawks
8093,"['Blackhawks', 'Wild', 'Blackhawks', 'Coyotes', 'Predators', 'Jets', 'Blues', 'Stars', 'Avalanche']",Random,Blackhawks
7949,"['Blackhawks', 'Stars', 'Coyotes', 'Blackhawks', 'Predators', 'Wild', 'Blues', 'Avalanche', 'Jets']",Random,Blackhawks
7390,"['Blackhawks', 'Coyotes', 'Avalanche', 'Wild', 'Blackhawks', 'Predators', 'Jets', 'Blues', 'Stars']",Random,Blackhawks
8102,"['Blackhawks', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Predators', 'Blackhawks', 'Stars']",Random,Blackhawks
7457,"['Blackhawks', 'Predators', 'Blues', 'Jets', 'Coyotes', 'Avalanche', 'Wild', 'Stars', 'Blackhawks']",Random,Blackhawks
6895,"['Blackhawks', 'Blues', 'Stars', 'Jets', 'Predators', 'Blackhawks', 'Wild', 'Coyotes', 'Avalanche']",Random,Blackhawks
6616,"['Blackhawks', 'Stars', 'Jets', 'Wild', 'Coyotes', 'Avalanche', 'Blues', 'Blackhawks', 'Predators']",Random,Blackhawks
7227,"['Blackhawks', 'Wild', 'Avalanche', 'Blues', 'Predators', 'Coyotes', 'Stars', 'Blackhawks', 'Jets']",Random,Blackhawks
7177,"['Blackhawks', 'Avalanche', 'Coyotes', 'Blues', 'Predators', 'Jets', 'Wild', 'Stars', 'Blackhawks']",Random,Blackhawks
8282,"['Blackhawks', 'Coyotes', 'Jets', 'Blackhawks', 'Wild', 'Avalanche', 'Blues', 'Stars', 'Predators']",Random,Blackhawks
7872,"['Blackhawks', 'Stars', 'Coyotes', 'Jets', 'Wild', 'Predators', 'Avalanche', 'Blackhawks', 'Blues']",Random,Blackhawks
7016,"['Blackhawks', 'Predators', 'Wild', 'Coyotes', 'Stars', 'Avalanche', 'Blues', 'Blackhawks', 'Jets']",Random,Blackhawks
7964,"['Blackhawks', 'Blues', 'Blackhawks', 'Predators', 'Coyotes', 'Wild', 'Avalanche', 'Jets', 'Stars']",Random,Blackhawks
8027,"['Blackhawks', 'Predators', 'Avalanche', 'Jets', 'Blackhawks', 'Wild', 'Coyotes', 'Blues', 'Stars']",Random,Blackhawks
8364,"['Blackhawks', 'Stars', 'Blues', 'Wild', 'Jets', 'Predators', 'Coyotes', 'Blackhawks', 'Avalanche']",Random,Blackhawks
8091,"['Blackhawks', 'Wild', 'Predators', 'Avalanche', 'Blackhawks', 'Blues', 'Jets', 'Coyotes', 'Stars']",Random,Blackhawks
8116,"['Blackhawks', 'Blues', 'Jets', 'Coyotes', 'Stars', 'Predators', 'Wild', 'Avalanche', 'Blackhawks']",Random,Blackhawks
8056,"['Blackhawks', 'Wild', 'Predators', 'Blackhawks', 'Avalanche', 'Jets', 'Stars', 'Coyotes', 'Blues']",Random,Blackhawks
6612,"['Blackhawks', 'Jets', 'Coyotes', 'Avalanche', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Stars']",Random,Blackhawks
7323,"['Blackhawks', 'Jets', 'Wild', 'Coyotes', 'Predators', 'Stars', 'Blackhawks', 'Blues', 'Avalanche']",Random,Blackhawks
7415,"['Blackhawks', 'Jets', 'Avalanche', 'Stars', 'Coyotes', 'Blackhawks', 'Wild', 'Predators', 'Blues']",Random,Blackhawks
8610,"['Blackhawks', 'Coyotes', 'Blues', 'Stars', 'Jets', 'Blackhawks', 'Wild', 'Predators', 'Avalanche']",Random,Blackhawks
6574,"['Blackhawks', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Avalanche']",Random,Blackhawks
7535,"['Blackhawks', 'Predators', 'Stars', 'Wild', 'Avalanche', 'Coyotes', 'Blackhawks', 'Jets', 'Blues']",Random,Blackhawks
6709,"['Blackhawks', 'Avalanche', 'Blues', 'Stars', 'Predators', 'Blackhawks', 'Jets', 'Wild', 'Coyotes']",Random,Blackhawks
8913,"['Blackhawks', 'Stars', 'Wild', 'Blues', 'Blackhawks', 'Avalanche', 'Jets', 'Coyotes', 'Predators']",Random,Blackhawks
7673,"['Blackhawks', 'Blues', 'Wild', 'Stars', 'Blackhawks', 'Avalanche', 'Coyotes', 'Predators', 'Jets']",Random,Blackhawks
8908,"['Blackhawks', 'Jets', 'Coyotes', 'Wild', 'Stars', 'Blackhawks', 'Blues', 'Avalanche', 'Predators']",Random,Blackhawks
8983,"['Blackhawks', 'Avalanche', 'Predators', 'Wild', 'Coyotes', 'Blues', 'Blackhawks', 'Stars', 'Jets']",Random,Blackhawks
7593,"['Blackhawks', 'Stars', 'Avalanche', 'Wild', 'Blackhawks', 'Blues', 'Jets', 'Predators', 'Coyotes']",Random,Blackhawks
8598,"['Blackhawks', 'Jets', 'Predators', 'Wild', 'Blues', 'Avalanche', 'Blackhawks', 'Coyotes', 'Stars']",Random,Blackhawks
8628,"['Blackhawks', 'Coyotes', 'Wild', 'Stars', 'Avalanche', 'Blues', 'Blackhawks', 'Jets', 'Predators']",Random,Blackhawks
8771,"['Blackhawks', 'Jets', 'Stars', 'Blues', 'Blackhawks', 'Coyotes', 'Wild', 'Avalanche', 'Predators']",Random,Blackhawks
7167,"['Blackhawks', 'Wild', 'Blackhawks', 'Stars', 'Coyotes', 'Predators', 'Blues', 'Jets', 'Avalanche']",Random,Blackhawks
8911,"['Blackhawks', 'Coyotes', 'Blues', 'Jets', 'Stars', 'Predators', 'Avalanche', 'Blackhawks', 'Wild']",Random,Blackhawks
7768,"['Blackhawks', 'Stars', 'Wild', 'Avalanche', 'Jets', 'Blues', 'Blackhawks', 'Predators', 'Coyotes']",Random,Blackhawks
8200,"['Blackhawks', 'Coyotes', 'Wild', 'Predators', 'Blues', 'Blackhawks', 'Avalanche', 'Stars', 'Jets']",Random,Blackhawks
6872,"['Blackhawks', 'Stars', 'Blackhawks', 'Predators', 'Coyotes', 'Avalanche', 'Blues', 'Jets', 'Wild']",Random,Blackhawks
8956,"['Blackhawks', 'Blues', 'Coyotes', 'Predators', 'Jets', 'Avalanche', 'Wild', 'Stars', 'Blackhawks']",Random,Blackhawks
7776,"['Blackhawks', 'Avalanche', 'Coyotes', 'Blackhawks', 'Stars', 'Predators', 'Wild', 'Blues', 'Jets']",Random,Blackhawks
7559,"['Blackhawks', 'Predators', 'Wild', 'Jets', 'Avalanche', 'Blackhawks', 'Stars', 'Coyotes', 'Blues']",Random,Blackhawks
9014,"['Blackhawks', 'Wild', 'Predators', 'Jets', 'Coyotes', 'Blackhawks', 'Avalanche', 'Stars', 'Blues']",Random,Blackhawks
8131,"['Blackhawks', 'Blues', 'Avalanche', 'Stars', 'Predators', 'Jets', 'Coyotes', 'Wild', 'Blackhawks']",Random,Blackhawks
8233,"['Blackhawks', 'Avalanche', 'Blues', 'Coyotes', 'Blackhawks', 'Predators', 'Wild', 'Jets', 'Stars']",Random,Blackhawks
7704,"['Blackhawks', 'Predators', 'Avalanche', 'Wild', 'Blackhawks', 'Jets', 'Coyotes', 'Stars', 'Blues']",Random,Blackhawks
7995,"['Blackhawks', 'Avalanche', 'Jets', 'Wild', 'Stars', 'Predators', 'Blackhawks', 'Coyotes', 'Blues']",Random,Blackhawks
7257,"['Blackhawks', 'Jets', 'Stars', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes', 'Blues', 'Predators']",Random,Blackhawks
8278,"['Blackhawks', 'Predators', 'Avalanche', 'Blues', 'Stars', 'Wild', 'Jets', 'Coyotes', 'Blackhawks']",Random,Blackhawks
8306,"['Blackhawks', 'Coyotes', 'Blues', 'Jets', 'Blackhawks', 'Predators', 'Wild', 'Avalanche', 'Stars']",Random,Blackhawks
8043,"['Blackhawks', 'Coyotes', 'Predators', 'Blackhawks', 'Wild', 'Blues', 'Jets', 'Stars', 'Avalanche']",Random,Blackhawks
7189,"['Blackhawks', 'Blues', 'Coyotes', 'Stars', 'Predators', 'Avalanche', 'Jets', 'Blackhawks', 'Wild']",Random,Blackhawks
6988,"['Blackhawks', 'Blues', 'Avalanche', 'Predators', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Blackhawks']",Random,Blackhawks
9452,"['Blackhawks', 'Avalanche', 'Predators', 'Wild', 'Stars', 'Blackhawks', 'Coyotes', 'Blues', 'Jets']",Random,Blackhawks
7706,"['Blackhawks', 'Wild', 'Avalanche', 'Predators', 'Blackhawks', 'Jets', 'Coyotes', 'Stars', 'Blues']",Random,Blackhawks
8038,"['Blackhawks', 'Predators', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Coyotes', 'Stars', 'Wild']",Random,Blackhawks
8639,"['Blackhawks', 'Avalanche', 'Blues', 'Jets', 'Predators', 'Blackhawks', 'Coyotes', 'Stars', 'Wild']",Random,Blackhawks
7617,"['Blackhawks', 'Wild', 'Predators', 'Stars', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Coyotes']",Random,Blackhawks
7355,"['Blackhawks', 'Predators', 'Coyotes', 'Jets', 'Wild', 'Stars', 'Avalanche', 'Blues', 'Blackhawks']",Random,Blackhawks
7010,"['Blackhawks', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Coyotes', 'Stars', 'Jets', 'Wild']",Random,Blackhawks
8015,"['Blackhawks', 'Predators', 'Blues', 'Blackhawks', 'Stars', 'Wild', 'Coyotes', 'Jets', 'Avalanche']",Random,Blackhawks
6430,"['Blackhawks', 'Predators', 'Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Stars', 'Avalanche', 'Blues']",Random,Blackhawks
9159,"['Blackhawks', 'Blues', 'Avalanche', 'Wild', 'Coyotes', 'Predators', 'Jets', 'Stars', 'Blackhawks']",Random,Blackhawks
7568,"['Blackhawks', 'Coyotes', 'Avalanche', 'Stars', 'Jets', 'Predators', 'Wild', 'Blackhawks', 'Blues']",Random,Blackhawks
7618,"['Blackhawks', 'Blues', 'Coyotes', 'Blackhawks', 'Stars', 'Predators', 'Wild', 'Jets', 'Avalanche']",Random,Blackhawks
7460,"['Blackhawks', 'Coyotes', 'Predators', 'Stars', 'Wild', 'Jets', 'Blackhawks', 'Blues', 'Avalanche']",Random,Blackhawks
8592,"['Blackhawks', 'Avalanche', 'Predators', 'Stars', 'Blackhawks', 'Wild', 'Coyotes', 'Blues', 'Jets']",Random,Blackhawks
7088,"['Blackhawks', 'Predators', 'Stars', 'Blackhawks', 'Jets', 'Coyotes', 'Avalanche', 'Blues', 'Wild']",Random,Blackhawks
7934,"['Blackhawks', 'Wild', 'Avalanche', 'Blues', 'Stars', 'Predators', 'Coyotes', 'Blackhawks', 'Jets']",Random,Blackhawks
7424,"['Blackhawks', 'Coyotes', 'Blackhawks', 'Predators', 'Stars', 'Blues', 'Wild', 'Jets', 'Avalanche']",Random,Blackhawks
7117,"['Blackhawks', 'Predators', 'Blues', 'Wild', 'Avalanche', 'Stars', 'Coyotes', 'Jets', 'Blackhawks']",Random,Blackhawks
8444,"['Blackhawks', 'Wild', 'Coyotes', 'Blackhawks', 'Avalanche', 'Stars', 'Jets', 'Blues', 'Predators']",Random,Blackhawks
6444,"['Blackhawks', 'Jets', 'Wild', 'Avalanche', 'Coyotes', 'Predators', 'Stars', 'Blackhawks', 'Blues']",Random,Blackhawks
7307,"['Blackhawks', 'Avalanche', 'Stars', 'Predators', 'Blackhawks', 'Jets', 'Blues', 'Wild', 'Coyotes']",Random,Blackhawks
8386,"['Blackhawks', 'Wild', 'Stars', 'Blackhawks', 'Coyotes', 'Blues', 'Predators', 'Avalanche', 'Jets']",Random,Blackhawks
7454,"['Blackhawks', 'Avalanche', 'Blackhawks', 'Blues', 'Stars', 'Coyotes', 'Jets', 'Wild', 'Predators']",Random,Blackhawks
7951,"['Blackhawks', 'Coyotes', 'Stars', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Wild', 'Predators']",Random,Blackhawks
7449,"['Blackhawks', 'Jets', 'Blues', 'Blackhawks', 'Predators', 'Avalanche', 'Stars', 'Wild', 'Coyotes']",Random,Blackhawks
7659,"['Blackhawks', 'Jets', 'Coyotes', 'Stars', 'Wild', 'Avalanche', 'Blues', 'Predators', 'Blackhawks']",Random,Blackhawks
8506,"['Blackhawks', 'Blues', 'Wild', 'Coyotes', 'Jets', 'Predators', 'Stars', 'Avalanche', 'Blackhawks']",Random,Blackhawks
7202,"['Blackhawks', 'Avalanche', 'Wild', 'Jets', 'Predators', 'Blues', 'Blackhawks', 'Coyotes', 'Stars']",Random,Blackhawks
8324,"['Blackhawks', 'Coyotes', 'Blackhawks', 'Wild', 'Blues', 'Stars', 'Predators', 'Avalanche', 'Jets']",Random,Blackhawks
7896,"['Blackhawks', 'Predators', 'Stars', 'Coyotes', 'Wild', 'Blues', 'Jets', 'Avalanche', 'Blackhawks']",Random,Blackhawks
7084,"['Blackhawks', 'Avalanche', 'Blues', 'Predators', 'Coyotes', 'Stars', 'Blackhawks', 'Jets', 'Wild']",Random,Blackhawks
7150,"['Blackhawks', 'Wild', 'Predators', 'Blues', 'Coyotes', 'Avalanche', 'Blackhawks', 'Jets', 'Stars']",Random,Blackhawks
8272,"['Blackhawks', 'Blues', 'Predators', 'Coyotes', 'Blackhawks', 'Stars', 'Wild', 'Avalanche', 'Jets']",Random,Blackhawks
8273,"['Blackhawks', 'Wild', 'Coyotes', 'Stars', 'Predators', 'Jets', 'Blues', 'Avalanche', 'Blackhawks']",Random,Blackhawks
8453,"['Blackhawks', 'Predators', 'Blues', 'Stars', 'Jets', 'Avalanche', 'Blackhawks', 'Coyotes', 'Wild']",Random,Blackhawks
9321,"['Blackhawks', 'Coyotes', 'Jets', 'Stars', 'Wild', 'Blues', 'Blackhawks', 'Avalanche', 'Predators']",Random,Blackhawks
7620,"['Blackhawks', 'Stars', 'Predators', 'Jets', 'Coyotes', 'Avalanche', 'Blackhawks', 'Blues', 'Wild']",Random,Blackhawks
8129,"['Blackhawks', 'Predators', 'Avalanche', 'Jets', 'Blackhawks', 'Stars', 'Coyotes', 'Wild', 'Blues']",Random,Blackhawks
8492,"['Blackhawks', 'Stars', 'Predators', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Blackhawks']",Random,Blackhawks
7169,"['Blackhawks', 'Blues', 'Blackhawks', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Predators', 'Avalanche']",Random,Blackhawks
8190,"['Blackhawks', 'Stars', 'Avalanche', 'Predators', 'Blackhawks', 'Coyotes', 'Wild', 'Jets', 'Blues']",Random,Blackhawks
7366,"['Blackhawks', 'Jets', 'Predators', 'Coyotes', 'Avalanche', 'Stars', 'Blackhawks', 'Wild', 'Blues']",Random,Blackhawks
7055,"['Blackhawks', 'Stars', 'Predators', 'Wild', 'Jets', 'Avalanche', 'Blackhawks', 'Blues', 'Coyotes']",Random,Blackhawks
9022,"['Blackhawks', 'Avalanche', 'Wild', 'Blackhawks', 'Stars', 'Predators', 'Jets', 'Coyotes', 'Blues']",Random,Blackhawks
9350,"['Blackhawks', 'Avalanche', 'Blues', 'Stars', 'Wild', 'Coyotes', 'Blackhawks', 'Jets', 'Predators']",Random,Blackhawks
6880,"['Blackhawks', 'Stars', 'Jets', 'Predators', 'Blues', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes']",Random,Blackhawks
8601,"['Blackhawks', 'Wild', 'Stars', 'Predators', 'Avalanche', 'Jets', 'Coyotes', 'Blackhawks', 'Blues']",Random,Blackhawks
9002,"['Blackhawks', 'Coyotes', 'Jets', 'Stars', 'Blackhawks', 'Wild', 'Avalanche', 'Predators', 'Blues']",Random,Blackhawks
8763,"['Blackhawks', 'Wild', 'Predators', 'Coyotes', 'Jets', 'Blues', 'Stars', 'Blackhawks', 'Avalanche']",Random,Blackhawks
8886,"['Blackhawks', 'Stars', 'Blues', 'Coyotes', 'Wild', 'Predators', 'Avalanche', 'Blackhawks', 'Jets']",Random,Blackhawks
7571,"['Blackhawks', 'Blues', 'Avalanche', 'Wild', 'Jets', 'Coyotes', 'Predators', 'Blackhawks', 'Stars']",Random,Blackhawks
8929,"['Blackhawks', 'Coyotes', 'Blues', 'Avalanche', 'Stars', 'Jets', 'Predators', 'Wild', 'Blackhawks']",Random,Blackhawks
7646,"['Blackhawks', 'Predators', 'Stars', 'Blackhawks', 'Coyotes', 'Blues', 'Jets', 'Wild', 'Avalanche']",Random,Blackhawks
7075,"['Blackhawks', 'Wild', 'Blackhawks', 'Blues', 'Coyotes', 'Stars', 'Avalanche', 'Predators', 'Jets']",Random,Blackhawks
7875,"['Blackhawks', 'Stars', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Wild', 'Coyotes']",Random,Blackhawks
