Cost,Path,Function-Type,Start,Iteration 
5977,"['Flames', 'Kraken', 'Canucks', 'Oilers', 'Sharks', 'Flames', 'Golden Knights', 'Ducks', 'Kings']",Simple,Flames,4108
4344,"['Flames', 'Oilers', 'Kraken', 'Golden Knights', 'Flames', 'Canucks', 'Sharks', 'Kings', 'Ducks']",Simple,Flames,4109
5300,"['Flames', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks']",Simple,Flames,4110
6324,"['Flames', 'Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Kings', 'Ducks', 'Sharks']",Simple,Flames,4111
3605,"['Flames', 'Canucks', 'Kraken', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Oilers', 'Flames']",Simple,Flames,4112
5816,"['Flames', 'Ducks', 'Kings', 'Canucks', 'Oilers', 'Flames', 'Kraken', 'Sharks', 'Golden Knights']",Simple,Flames,4113
5011,"['Flames', 'Sharks', 'Kings', 'Ducks', 'Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Flames']",Simple,Flames,4114
4450,"['Flames', 'Sharks', 'Kings', 'Ducks', 'Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Flames,4115
4360,"['Flames', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Flames,4116
5421,"['Flames', 'Ducks', 'Kings', 'Sharks', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Golden Knights']",Simple,Flames,4117
3957,"['Flames', 'Canucks', 'Kraken', 'Sharks', 'Ducks', 'Kings', 'Golden Knights', 'Oilers', 'Flames']",Simple,Flames,4118
5687,"['Flames', 'Canucks', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Flames', 'Kraken', 'Oilers']",Simple,Flames,4119
3395,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Canucks']",Simple,Flames,4120
5607,"['Flames', 'Ducks', 'Kings', 'Golden Knights', 'Canucks', 'Kraken', 'Sharks', 'Flames', 'Oilers']",Simple,Flames,4121
5687,"['Flames', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Canucks', 'Flames', 'Kraken']",Simple,Flames,4122
5011,"['Flames', 'Oilers', 'Kings', 'Ducks', 'Golden Knights', 'Sharks', 'Canucks', 'Flames', 'Kraken']",Simple,Flames,4123
6024,"['Flames', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Flames', 'Kraken', 'Oilers', 'Canucks']",Simple,Flames,4124
5114,"['Flames', 'Kings', 'Ducks', 'Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Sharks']",Simple,Flames,4125
5364,"['Flames', 'Golden Knights', 'Kings', 'Ducks', 'Canucks', 'Oilers', 'Flames', 'Kraken', 'Sharks']",Simple,Flames,4126
5800,"['Flames', 'Sharks', 'Kraken', 'Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Kings', 'Ducks']",Simple,Flames,4127
4234,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Kraken']",Simple,Flames,4128
5358,"['Flames', 'Kraken', 'Canucks', 'Oilers', 'Sharks', 'Golden Knights', 'Kings', 'Ducks', 'Flames']",Simple,Flames,4129
4711,"['Flames', 'Kraken', 'Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4130
3847,"['Flames', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Sharks', 'Ducks', 'Kings', 'Golden Knights']",Simple,Flames,4131
4593,"['Flames', 'Canucks', 'Sharks', 'Kings', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Golden Knights']",Simple,Flames,4132
6347,"['Flames', 'Sharks', 'Flames', 'Oilers', 'Kraken', 'Ducks', 'Kings', 'Golden Knights', 'Canucks']",Simple,Flames,4133
4861,"['Flames', 'Kraken', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4134
5134,"['Flames', 'Sharks', 'Kings', 'Canucks', 'Kraken', 'Golden Knights', 'Ducks', 'Flames', 'Oilers']",Simple,Flames,4135
4784,"['Flames', 'Oilers', 'Kraken', 'Flames', 'Canucks', 'Ducks', 'Sharks', 'Golden Knights', 'Kings']",Simple,Flames,4136
5614,"['Flames', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Canucks', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4137
5259,"['Flames', 'Canucks', 'Sharks', 'Kraken', 'Oilers', 'Flames', 'Kings', 'Ducks', 'Golden Knights']",Simple,Flames,4138
5486,"['Flames', 'Ducks', 'Golden Knights', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Kraken', 'Oilers']",Simple,Flames,4139
4495,"['Flames', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Golden Knights', 'Sharks', 'Ducks']",Simple,Flames,4140
6089,"['Flames', 'Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4141
7043,"['Flames', 'Sharks', 'Golden Knights', 'Kings', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Ducks']",Simple,Flames,4142
4066,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Flames,4143
5364,"['Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Flames', 'Canucks', 'Kraken', 'Oilers']",Simple,Flames,4144
4077,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Golden Knights', 'Canucks', 'Ducks', 'Kings', 'Sharks']",Simple,Flames,4145
5555,"['Flames', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Kraken', 'Kings', 'Ducks']",Simple,Flames,4146
5643,"['Flames', 'Golden Knights', 'Ducks', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Sharks']",Simple,Flames,4147
6032,"['Flames', 'Kraken', 'Golden Knights', 'Oilers', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Flames']",Simple,Flames,4148
5625,"['Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks', 'Canucks', 'Flames', 'Oilers', 'Kraken']",Simple,Flames,4149
5290,"['Flames', 'Oilers', 'Kraken', 'Canucks', 'Sharks', 'Flames', 'Ducks', 'Kings', 'Golden Knights']",Simple,Flames,4150
5080,"['Flames', 'Oilers', 'Flames', 'Sharks', 'Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Ducks']",Simple,Flames,4151
4108,"['Flames', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kings', 'Golden Knights', 'Ducks']",Simple,Flames,4152
4610,"['Flames', 'Kraken', 'Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Flames', 'Canucks', 'Oilers']",Simple,Flames,4153
6086,"['Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Flames']",Simple,Flames,4154
6321,"['Flames', 'Canucks', 'Kraken', 'Oilers', 'Golden Knights', 'Flames', 'Kings', 'Ducks', 'Sharks']",Simple,Flames,4155
4486,"['Flames', 'Canucks', 'Oilers', 'Flames', 'Sharks', 'Kings', 'Ducks', 'Kraken', 'Golden Knights']",Simple,Flames,4156
4525,"['Flames', 'Canucks', 'Oilers', 'Flames', 'Kraken', 'Kings', 'Golden Knights', 'Sharks', 'Ducks']",Simple,Flames,4157
6067,"['Flames', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Flames', 'Kraken', 'Oilers', 'Canucks']",Simple,Flames,4158
6499,"['Flames', 'Oilers', 'Kings', 'Golden Knights', 'Kraken', 'Canucks', 'Ducks', 'Sharks', 'Flames']",Simple,Flames,4159
5374,"['Flames', 'Oilers', 'Canucks', 'Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks', 'Kraken']",Simple,Flames,4160
4060,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Golden Knights', 'Ducks', 'Sharks', 'Kings']",Simple,Flames,4161
4828,"['Flames', 'Oilers', 'Flames', 'Kings', 'Sharks', 'Kraken', 'Canucks', 'Ducks', 'Golden Knights']",Simple,Flames,4162
4869,"['Flames', 'Oilers', 'Flames', 'Ducks', 'Canucks', 'Kraken', 'Sharks', 'Kings', 'Golden Knights']",Simple,Flames,4163
4614,"['Flames', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Kraken', 'Flames', 'Oilers']",Simple,Flames,4164
3172,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Golden Knights']",Simple,Flames,4165
4091,"['Flames', 'Oilers', 'Flames', 'Kings', 'Ducks', 'Canucks', 'Kraken', 'Golden Knights', 'Sharks']",Simple,Flames,4166
4031,"['Flames', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Sharks', 'Kings']",Simple,Flames,4167
5506,"['Flames', 'Kraken', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Golden Knights', 'Ducks']",Simple,Flames,4168
5253,"['Flames', 'Sharks', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Kings']",Simple,Flames,4169
5372,"['Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Flames,4170
4260,"['Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Oilers', 'Canucks', 'Flames']",Simple,Flames,4171
5596,"['Flames', 'Canucks', 'Oilers', 'Kraken', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Flames']",Simple,Flames,4172
5786,"['Flames', 'Kraken', 'Golden Knights', 'Kings', 'Ducks', 'Oilers', 'Canucks', 'Sharks', 'Flames']",Simple,Flames,4173
5010,"['Flames', 'Canucks', 'Flames', 'Kraken', 'Oilers', 'Sharks', 'Golden Knights', 'Kings', 'Ducks']",Simple,Flames,4174
3124,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Flames']",Simple,Flames,4175
5423,"['Flames', 'Kraken', 'Oilers', 'Canucks', 'Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Flames']",Simple,Flames,4176
5336,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Ducks', 'Golden Knights', 'Canucks', 'Kings', 'Sharks']",Simple,Flames,4177
5526,"['Flames', 'Oilers', 'Canucks', 'Sharks', 'Kraken', 'Flames', 'Ducks', 'Golden Knights', 'Kings']",Simple,Flames,4178
5243,"['Flames', 'Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Canucks', 'Oilers', 'Flames', 'Kraken']",Simple,Flames,4179
5721,"['Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Flames,4180
4286,"['Flames', 'Oilers', 'Kraken', 'Canucks', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Flames']",Simple,Flames,4181
5046,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Sharks', 'Kings', 'Golden Knights', 'Canucks', 'Ducks']",Simple,Flames,4182
6797,"['Flames', 'Ducks', 'Kings', 'Golden Knights', 'Kraken', 'Oilers', 'Canucks', 'Sharks', 'Flames']",Simple,Flames,4183
5087,"['Flames', 'Oilers', 'Canucks', 'Ducks', 'Flames', 'Kraken', 'Golden Knights', 'Kings', 'Sharks']",Simple,Flames,4184
4840,"['Flames', 'Sharks', 'Golden Knights', 'Ducks', 'Kings', 'Flames', 'Oilers', 'Kraken', 'Canucks']",Simple,Flames,4185
5013,"['Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Flames,4186
5464,"['Flames', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Oilers', 'Canucks', 'Kraken', 'Flames']",Simple,Flames,4187
5616,"['Flames', 'Ducks', 'Golden Knights', 'Kings', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Sharks']",Simple,Flames,4188
5613,"['Flames', 'Kings', 'Ducks', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Flames', 'Oilers']",Simple,Flames,4189
5471,"['Flames', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Kraken', 'Oilers', 'Canucks', 'Flames']",Simple,Flames,4190
5372,"['Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Flames,4191
5261,"['Flames', 'Kings', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4192
5584,"['Flames', 'Oilers', 'Sharks', 'Kings', 'Ducks', 'Flames', 'Kraken', 'Golden Knights', 'Canucks']",Simple,Flames,4193
5196,"['Flames', 'Oilers', 'Sharks', 'Kings', 'Golden Knights', 'Ducks', 'Canucks', 'Flames', 'Kraken']",Simple,Flames,4194
4200,"['Flames', 'Sharks', 'Ducks', 'Kings', 'Golden Knights', 'Kraken', 'Canucks', 'Oilers', 'Flames']",Simple,Flames,4195
5819,"['Flames', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights', 'Ducks']",Simple,Flames,4196
4800,"['Flames', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Ducks', 'Golden Knights', 'Sharks', 'Kraken']",Simple,Flames,4197
5141,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Ducks', 'Canucks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Flames,4198
4683,"['Flames', 'Kraken', 'Canucks', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Oilers', 'Flames']",Simple,Flames,4199
5596,"['Flames', 'Canucks', 'Kraken', 'Oilers', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Flames']",Simple,Flames,4200
4328,"['Flames', 'Ducks', 'Golden Knights', 'Kings', 'Sharks', 'Kraken', 'Canucks', 'Oilers', 'Flames']",Simple,Flames,4201
5812,"['Flames', 'Sharks', 'Kraken', 'Kings', 'Ducks', 'Golden Knights', 'Flames', 'Oilers', 'Canucks']",Simple,Flames,4202
4703,"['Flames', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Kraken', 'Oilers', 'Flames']",Simple,Flames,4203
5136,"['Flames', 'Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks', 'Kings', 'Ducks']",Simple,Flames,4204
5820,"['Flames', 'Kraken', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Flames', 'Canucks', 'Oilers']",Simple,Flames,4205
4878,"['Flames', 'Canucks', 'Kraken', 'Sharks', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Kings']",Simple,Flames,4206
4965,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Sharks', 'Golden Knights', 'Canucks', 'Kings', 'Ducks']",Simple,Flames,4207
6549,"['Flames', 'Sharks', 'Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Kraken', 'Oilers', 'Flames']",Simple,Flames,4208
5474,"['Flames', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Flames', 'Canucks', 'Oilers']",Simple,Flames,4209
4965,"['Flames', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Ducks', 'Kings', 'Golden Knights', 'Oilers']",Simple,Flames,4210
4381,"['Flames', 'Canucks', 'Kraken', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Flames', 'Oilers']",Simple,Flames,4211
3172,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Golden Knights']",Simple,Flames,4212
6191,"['Flames', 'Ducks', 'Kings', 'Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Sharks', 'Kraken']",Simple,Flames,4213
4867,"['Flames', 'Sharks', 'Ducks', 'Kings', 'Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Kraken']",Simple,Flames,4214
4374,"['Flames', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Kings', 'Ducks', 'Golden Knights', 'Sharks']",Simple,Flames,4215
5132,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Ducks', 'Golden Knights', 'Kraken', 'Kings', 'Sharks']",Simple,Flames,4216
3637,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Ducks', 'Kings', 'Kraken', 'Golden Knights']",Simple,Flames,4217
4471,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Canucks']",Simple,Flames,4218
4417,"['Flames', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Golden Knights', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4219
4693,"['Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Flames', 'Canucks', 'Oilers']",Simple,Flames,4220
4296,"['Flames', 'Canucks', 'Sharks', 'Flames', 'Oilers', 'Kraken', 'Golden Knights', 'Ducks', 'Kings']",Simple,Flames,4221
4985,"['Flames', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Oilers', 'Kraken', 'Canucks', 'Flames']",Simple,Flames,4222
5077,"['Flames', 'Canucks', 'Oilers', 'Kraken', 'Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4223
4173,"['Flames', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Ducks', 'Golden Knights', 'Kings']",Simple,Flames,4224
3753,"['Flames', 'Canucks', 'Kraken', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Oilers', 'Flames']",Simple,Flames,4225
4625,"['Flames', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4226
5569,"['Flames', 'Kraken', 'Sharks', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Golden Knights', 'Ducks']",Simple,Flames,4227
6475,"['Flames', 'Sharks', 'Flames', 'Canucks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Kings']",Simple,Flames,4228
4605,"['Flames', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Sharks', 'Ducks']",Simple,Flames,4229
4907,"['Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Kraken', 'Flames']",Simple,Flames,4230
5878,"['Flames', 'Oilers', 'Kings', 'Canucks', 'Kraken', 'Golden Knights', 'Sharks', 'Ducks', 'Flames']",Simple,Flames,4231
6093,"['Flames', 'Kings', 'Ducks', 'Flames', 'Kraken', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers']",Simple,Flames,4232
4396,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Flames', 'Ducks', 'Kings', 'Sharks']",Simple,Flames,4233
4490,"['Flames', 'Oilers', 'Flames', 'Ducks', 'Kings', 'Sharks', 'Kraken', 'Canucks', 'Golden Knights']",Simple,Flames,4234
5369,"['Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Flames,4235
5342,"['Flames', 'Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kings', 'Ducks']",Simple,Flames,4236
6195,"['Flames', 'Sharks', 'Golden Knights', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Flames', 'Oilers']",Simple,Flames,4237
5728,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Kings', 'Golden Knights', 'Flames', 'Ducks', 'Sharks']",Simple,Flames,4238
5245,"['Flames', 'Oilers', 'Golden Knights', 'Flames', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Sharks']",Simple,Flames,4239
5104,"['Flames', 'Oilers', 'Kraken', 'Flames', 'Sharks', 'Golden Knights', 'Ducks', 'Kings', 'Canucks']",Simple,Flames,4240
4582,"['Flames', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Kings', 'Golden Knights', 'Sharks', 'Ducks']",Simple,Flames,4241
4072,"['Flames', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Golden Knights', 'Sharks', 'Ducks', 'Kings']",Simple,Flames,4242
4429,"['Flames', 'Kraken', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4243
4907,"['Flames', 'Oilers', 'Canucks', 'Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Kraken']",Simple,Flames,4244
4869,"['Flames', 'Oilers', 'Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Canucks', 'Kraken', 'Flames']",Simple,Flames,4245
4949,"['Flames', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Kraken']",Simple,Flames,4246
5685,"['Flames', 'Sharks', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Flames']",Simple,Flames,4247
4515,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Ducks', 'Sharks', 'Golden Knights', 'Kings']",Simple,Flames,4248
5015,"['Flames', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Kraken', 'Canucks', 'Flames']",Simple,Flames,4249
6255,"['Flames', 'Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Ducks', 'Sharks', 'Oilers', 'Flames']",Simple,Flames,4250
3845,"['Flames', 'Oilers', 'Flames', 'Ducks', 'Sharks', 'Canucks', 'Kraken', 'Golden Knights', 'Kings']",Simple,Flames,4251
4824,"['Flames', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames']",Simple,Flames,4252
5416,"['Flames', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Flames', 'Canucks', 'Kraken', 'Oilers']",Simple,Flames,4253
4537,"['Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Sharks']",Simple,Flames,4254
4800,"['Flames', 'Canucks', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Kraken', 'Flames', 'Oilers']",Simple,Flames,4255
5091,"['Flames', 'Kraken', 'Canucks', 'Sharks', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Kings']",Simple,Flames,4256
5875,"['Flames', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Flames,4257
4048,"['Flames', 'Oilers', 'Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Canucks', 'Kraken']",Simple,Flames,4258
3863,"['Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4259
5325,"['Flames', 'Oilers', 'Canucks', 'Flames', 'Kings', 'Ducks', 'Golden Knights', 'Kraken', 'Sharks']",Simple,Flames,4260
3894,"['Flames', 'Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Kraken', 'Canucks', 'Oilers', 'Flames']",Simple,Flames,4261
4963,"['Flames', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Kraken', 'Flames', 'Oilers', 'Canucks']",Simple,Flames,4262
4560,"['Flames', 'Oilers', 'Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Kraken', 'Canucks', 'Flames']",Simple,Flames,4263
5381,"['Flames', 'Ducks', 'Golden Knights', 'Sharks', 'Kings', 'Flames', 'Oilers', 'Kraken', 'Canucks']",Simple,Flames,4264
5250,"['Flames', 'Golden Knights', 'Kings', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks']",Simple,Flames,4265
6321,"['Flames', 'Sharks', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Ducks', 'Golden Knights', 'Oilers']",Simple,Flames,4266
5724,"['Flames', 'Kraken', 'Oilers', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Golden Knights', 'Flames']",Simple,Flames,4267
3172,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Golden Knights']",Simple,Flames,4268
5597,"['Flames', 'Canucks', 'Kraken', 'Oilers', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Flames']",Simple,Flames,4269
5901,"['Flames', 'Ducks', 'Golden Knights', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Sharks']",Simple,Flames,4270
4496,"['Flames', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Kraken']",Simple,Flames,4271
4637,"['Flames', 'Oilers', 'Flames', 'Golden Knights', 'Kraken', 'Canucks', 'Kings', 'Ducks', 'Sharks']",Simple,Flames,4272
5227,"['Flames', 'Oilers', 'Kraken', 'Flames', 'Sharks', 'Kings', 'Golden Knights', 'Ducks', 'Canucks']",Simple,Flames,4273
4301,"['Flames', 'Sharks', 'Kings', 'Golden Knights', 'Ducks', 'Kraken', 'Canucks', 'Flames', 'Oilers']",Simple,Flames,4274
5795,"['Flames', 'Kings', 'Ducks', 'Sharks', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Flames']",Simple,Flames,4275
2122,"['Flames', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Golden Knights', 'Sharks', 'Kings', 'Ducks']",Simple,Flames,4276
3968,"['Flames', 'Oilers', 'Flames', 'Kraken', 'Golden Knights', 'Sharks', 'Canucks', 'Kings', 'Ducks']",Simple,Flames,4277
5381,"['Flames', 'Sharks', 'Ducks', 'Golden Knights', 'Kings', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Flames,4278
4971,"['Flames', 'Kraken', 'Golden Knights', 'Ducks', 'Sharks', 'Flames', 'Oilers', 'Canucks', 'Kings']",Simple,Flames,4279
5995,"['Flames', 'Oilers', 'Kraken', 'Ducks', 'Kings', 'Golden Knights', 'Canucks', 'Sharks', 'Flames']",Simple,Flames,4280
5519,"['Flames', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Flames,4281
3124,"['Flames', 'Oilers', 'Canucks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Flames']",Simple,Flames,4282
4848,"['Flames', 'Oilers', 'Kraken', 'Golden Knights', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Ducks']",Simple,Flames,4283
5315,"['Flames', 'Kraken', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Oilers']",Simple,Flames,4284
5118,"['Flames', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Golden Knights', 'Flames', 'Oilers', 'Kraken']",Simple,Flames,4285
5755,"['Flames', 'Kings', 'Golden Knights', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks']",Simple,Flames,4286
4228,"['Flames', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Kings', 'Golden Knights', 'Ducks', 'Sharks']",Simple,Flames,4287
5759,"['Flames', 'Oilers', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Canucks', 'Flames', 'Kraken']",Simple,Flames,4288
